Store,Date,Temp,Fuel_Price,CPI,Unemployment,IsHoliday,Status,Customer_Cost
1,11/16/2012,11.62,3.25,223.51,6.57,False,PARTIAL,726.86
1,11/23/2012,13.46,3.21,223.56,6.57,True,FULLFILLED,717.86
1,11/30/2012,11.3,3.21,223.61,6.57,False,FULLFILLED,717.12
1,12/7/2012,17.84,3.2,223.66,6.57,False,PENDING,715.26
1,12/14/2012,9.38,3.17,223.72,6.57,False,PARTIAL,708.74
1,12/21/2012,13.34,3.1,223.84,6.57,False,PARTIAL,693.46
1,12/28/2012,7.11,3.11,223.96,6.57,True,FULLFILLED,696.07
1,1/4/2013,5.41,3.16,224.08,6.52,False,PARTIAL,708.32
1,1/11/2013,10.18,3.24,224.2,6.52,False,PENDING,727.09
1,1/18/2013,6.07,3.24,224.24,6.52,False,PARTIAL,725.85
1,1/25/2013,11.87,3.23,224.24,6.52,False,PENDING,723.61
1,2/1/2013,13.59,3.24,224.24,6.52,False,FULLFILLED,727.42
1,2/8/2013,13.71,3.42,224.24,6.52,True,PENDING,766.21
1,2/15/2013,9.81,3.48,224.28,6.52,False,PENDING,779.36
1,2/22/2013,10.14,3.6,224.42,6.52,False,PARTIAL,807.24
1,3/1/2013,8.89,3.71,224.56,6.52,False,PARTIAL,833.36
1,3/8/2013,10.45,3.66,224.71,6.52,False,PENDING,821.98
1,3/15/2013,12.96,3.62,224.84,6.52,False,FULLFILLED,814.35
1,3/22/2013,17.46,3.61,224.92,6.52,False,PENDING,812.18
1,3/29/2013,10.56,3.61,225.0,6.52,False,PARTIAL,811.36
1,4/5/2013,14.77,3.58,225.09,6.31,False,FULLFILLED,806.49
1,4/12/2013,17.07,3.53,225.17,6.31,False,FULLFILLED,794.63
1,4/19/2013,19.5,3.45,225.17,6.31,False,PENDING,777.06
1,4/26/2013,15.13,3.42,225.17,6.31,False,PARTIAL,769.41
1,5/3/2013,19.26,3.39,,,False,PARTIAL,
1,5/10/2013,17.72,3.39,,,False,PARTIAL,
1,5/17/2013,20.85,3.45,,,False,FULLFILLED,
1,5/24/2013,25.11,3.49,,,False,PARTIAL,
1,5/31/2013,25.57,3.47,,,False,FULLFILLED,
1,6/7/2013,24.69,3.44,,,False,PENDING,
1,6/14/2013,26.59,3.43,,,False,PENDING,
1,6/21/2013,27.42,3.48,,,False,PARTIAL,
1,6/28/2013,28.86,3.5,,,False,PARTIAL,
1,7/5/2013,26.58,3.42,,,False,PARTIAL,
1,7/12/2013,28.4,3.4,,,False,PARTIAL,
1,7/19/2013,26.26,3.56,,,False,FULLFILLED,
1,7/26/2013,27.52,3.62,,,False,PENDING,
2,2/5/2010,4.55,2.57,210.75,8.32,False,FULLFILLED,542.06
2,2/12/2010,3.61,2.55,210.9,8.32,True,FULLFILLED,537.37
2,2/19/2010,4.27,2.51,210.95,8.32,False,PARTIAL,530.32
2,2/26/2010,7.83,2.56,210.98,8.32,False,FULLFILLED,540.31
2,3/5/2010,8.43,2.62,211.01,8.32,False,PENDING,553.89
2,3/12/2010,14.2,2.67,211.04,8.32,False,PENDING,562.84
2,3/19/2010,12.51,2.72,210.87,8.32,False,PENDING,573.58
2,3/26/2010,10.7,2.73,210.68,8.32,False,PARTIAL,575.57
2,4/2/2010,17.37,2.72,210.48,8.2,False,PENDING,572.29
2,4/9/2010,18.56,2.77,210.28,8.2,False,FULLFILLED,582.48
2,4/16/2010,20.04,2.81,210.15,8.2,False,PENDING,590.1
2,4/23/2010,18.39,2.8,210.1,8.2,False,FULLFILLED,587.23
2,4/30/2010,19.43,2.78,210.05,8.2,False,PENDING,583.94
2,5/7/2010,21.82,2.84,210.0,8.2,False,PENDING,595.35
2,5/14/2010,22.95,2.85,210.0,8.2,False,PENDING,599.34
2,5/21/2010,23.79,2.83,210.28,8.2,False,FULLFILLED,594.24
2,5/28/2010,27.29,2.76,210.56,8.2,False,PARTIAL,580.92
2,6/4/2010,27.67,2.7,210.83,8.2,False,PARTIAL,570.3
2,6/11/2010,28.56,2.67,211.11,8.2,False,PENDING,563.25
2,6/18/2010,29.89,2.64,211.11,8.2,False,FULLFILLED,556.7
2,6/25/2010,30.14,2.65,211.0,8.2,False,FULLFILLED,559.77
2,7/2/2010,28.19,2.67,210.88,8.1,False,PARTIAL,562.84
2,7/9/2010,28.11,2.64,210.77,8.1,False,PARTIAL,556.84
2,7/16/2010,29.62,2.62,210.76,8.1,False,PENDING,552.82
2,7/23/2010,30.92,2.61,210.89,8.1,False,FULLFILLED,550.01
2,7/30/2010,28.61,2.64,211.03,8.1,False,FULLFILLED,557.11
2,8/6/2010,31.96,2.63,211.16,8.1,False,PENDING,554.72
2,8/13/2010,31.69,2.69,211.3,8.1,False,PENDING,568.81
2,8/20/2010,31.5,2.66,211.26,8.1,False,PARTIAL,562.8
2,8/27/2010,30.62,2.62,211.22,8.1,False,PENDING,553.2
2,9/3/2010,27.68,2.58,211.19,8.1,False,FULLFILLED,544.23
2,9/10/2010,26.16,2.56,211.15,8.1,True,PARTIAL,541.61
2,9/17/2010,27.81,2.58,211.18,8.1,False,PENDING,545.27
2,9/24/2010,27.66,2.62,211.26,8.1,False,FULLFILLED,554.33
2,10/1/2010,20.69,2.6,211.33,8.16,False,PARTIAL,550.09
2,10/8/2010,17.33,2.63,211.4,8.16,False,PENDING,556.63
2,10/15/2010,18.78,2.72,211.47,8.16,False,PENDING,575.2
2,10/22/2010,20.28,2.72,211.52,8.16,False,FULLFILLED,576.39
2,10/29/2010,19.02,2.72,211.57,8.16,False,PARTIAL,574.61
2,11/5/2010,14.36,2.69,211.61,8.16,False,FULLFILLED,569.03
2,11/12/2010,15.38,2.73,211.66,8.16,False,FULLFILLED,577.41
2,11/19/2010,10.45,2.77,211.55,8.16,False,PARTIAL,586.2
2,11/26/2010,17.21,2.74,211.41,8.16,True,PARTIAL,578.2
2,12/3/2010,9.63,2.71,211.27,8.16,False,FULLFILLED,572.11
2,12/10/2010,7.5,2.84,211.12,8.16,False,PENDING,600.23
2,12/17/2010,8.64,2.87,211.06,8.16,False,PARTIAL,605.54
2,12/24/2010,9.98,2.89,211.06,8.16,False,PENDING,609.13
2,12/31/2010,8.5,2.94,211.06,8.16,True,FULLFILLED,621.16
2,1/7/2011,7.05,2.98,211.06,8.03,False,PARTIAL,628.13
2,1/14/2011,0.57,2.98,211.12,8.03,False,PENDING,629.76
2,1/21/2011,5.22,3.02,211.49,8.03,False,FULLFILLED,637.84
2,1/28/2011,6.02,3.01,211.86,8.03,False,PENDING,637.68
2,2/4/2011,3.47,2.99,212.22,8.03,False,PENDING,634.34
2,2/11/2011,0.66,3.02,212.59,8.03,True,FULLFILLED,642.46
2,2/18/2011,14.35,3.04,212.9,8.03,False,FULLFILLED,648.29
2,2/25/2011,16.0,3.06,213.19,8.03,False,PARTIAL,653.43
2,3/4/2011,14.32,3.29,213.48,8.03,False,FULLFILLED,701.91
2,3/11/2011,11.5,3.46,213.76,8.03,False,FULLFILLED,739.41
2,3/18/2011,16.84,3.49,214.02,8.03,False,FULLFILLED,746.49
2,3/25/2011,20.79,3.47,214.25,8.03,False,PENDING,744.1
2,4/1/2011,13.02,3.52,214.49,7.93,False,FULLFILLED,755.86
2,4/8/2011,19.44,3.62,214.73,7.93,False,PARTIAL,777.73
2,4/15/2011,20.82,3.74,214.94,7.93,False,FULLFILLED,804.53
2,4/22/2011,20.77,3.81,215.11,7.93,False,PENDING,818.92
2,4/29/2011,20.67,3.81,215.28,7.93,False,PENDING,820.21
2,5/6/2011,16.38,3.91,215.44,7.93,False,PENDING,841.53
2,5/13/2011,23.67,3.9,215.61,7.93,False,FULLFILLED,840.67
2,5/20/2011,19.52,3.91,215.38,7.93,False,PENDING,841.5
2,5/27/2011,24.68,3.79,215.15,7.93,False,FULLFILLED,814.57
2,6/3/2011,28.37,3.7,214.93,7.93,False,FULLFILLED,795.01
2,6/10/2011,28.56,3.65,214.7,7.93,False,FULLFILLED,783.21
2,6/17/2011,30.29,3.64,214.65,7.93,False,PARTIAL,780.69
2,6/24/2011,29.54,3.59,214.74,7.93,False,PARTIAL,771.79
2,7/1/2011,29.83,3.52,214.84,7.85,False,PARTIAL,757.09
2,7/8/2011,30.94,3.48,214.93,7.85,False,FULLFILLED,747.96
2,7/15/2011,32.13,3.58,215.01,7.85,False,PARTIAL,768.67
2,7/22/2011,31.86,3.65,215.07,7.85,False,PENDING,785.24
2,7/29/2011,32.26,3.68,215.14,7.85,False,FULLFILLED,792.13
2,8/5/2011,34.08,3.68,215.2,7.85,False,FULLFILLED,792.79
2,8/12/2011,33.1,3.64,215.26,7.85,False,FULLFILLED,783.11
2,8/19/2011,32.14,3.55,215.32,7.85,False,FULLFILLED,765.26
2,8/26/2011,32.47,3.52,215.39,7.85,False,PARTIAL,758.81
2,9/2/2011,32.02,3.53,215.45,7.85,False,FULLFILLED,761.19
2,9/9/2011,25.54,3.55,215.51,7.85,True,PARTIAL,764.22
2,9/16/2011,26.03,3.53,215.69,7.85,False,PENDING,760.54
2,9/23/2011,24.21,3.47,216.03,7.85,False,FULLFILLED,748.97
2,9/30/2011,25.63,3.36,216.36,7.85,False,PARTIAL,725.89
2,10/7/2011,21.07,3.28,216.7,7.44,False,PARTIAL,711.85
2,10/14/2011,22.04,3.27,217.0,7.44,False,PENDING,710.47
2,10/21/2011,18.07,3.35,217.17,7.44,False,PENDING,728.15
2,10/28/2011,18.82,3.37,217.33,7.44,False,FULLFILLED,732.82
2,11/4/2011,13.07,3.33,217.49,7.44,False,PENDING,724.66
2,11/11/2011,15.18,3.3,217.65,7.44,False,FULLFILLED,717.58
2,11/18/2011,16.67,3.31,217.87,7.44,False,PARTIAL,720.7
2,11/25/2011,13.53,3.24,218.11,7.44,True,PENDING,705.81
2,12/2/2011,9.3,3.17,218.36,7.44,False,FULLFILLED,692.63
2,12/9/2011,5.42,3.16,218.61,7.44,False,PENDING,690.35
2,12/16/2011,10.07,3.16,218.82,7.44,False,PENDING,691.26
2,12/23/2011,8.14,3.11,219.0,7.44,False,FULLFILLED,681.53
2,12/30/2011,6.98,3.13,219.18,7.44,True,FULLFILLED,685.81
2,1/6/2012,8.19,3.16,219.36,7.06,False,PARTIAL,692.5
2,1/13/2012,7.77,3.26,219.53,7.06,False,PARTIAL,715.9
2,1/20/2012,10.94,3.27,219.63,7.06,False,PARTIAL,717.74
2,1/27/2012,10.28,3.29,219.72,7.06,False,PARTIAL,722.88
2,2/3/2012,12.89,3.36,219.81,7.06,False,FULLFILLED,738.57
2,2/10/2012,8.32,3.41,219.9,7.06,True,PENDING,749.66
2,2/17/2012,6.57,3.51,220.07,7.06,False,FULLFILLED,772.43
2,2/24/2012,12.57,3.56,220.28,7.06,False,PENDING,783.08
2,3/2/2012,14.88,3.63,220.49,7.06,False,FULLFILLED,800.37
2,3/9/2012,13.95,3.67,220.7,7.06,False,PARTIAL,809.74
2,3/16/2012,17.6,3.73,220.85,7.06,False,FULLFILLED,824.65
2,3/23/2012,17.78,3.79,220.92,7.06,False,PENDING,836.64
2,3/30/2012,19.35,3.84,221.0,7.06,False,PENDING,849.74
2,4/6/2012,20.24,3.89,221.07,6.89,False,FULLFILLED,860.2
2,4/13/2012,20.04,3.89,221.15,6.89,False,PARTIAL,860.49
2,4/20/2012,18.72,3.88,221.2,6.89,False,PARTIAL,857.6
2,4/27/2012,19.56,3.81,221.26,6.89,False,PENDING,843.87
2,5/4/2012,24.85,3.75,221.31,6.89,False,FULLFILLED,829.69
2,5/11/2012,23.26,3.69,221.36,6.89,False,PARTIAL,816.39
2,5/18/2012,21.82,3.63,221.38,6.89,False,FULLFILLED,803.61
2,5/25/2012,25.66,3.56,221.38,6.89,False,FULLFILLED,788.34
2,6/1/2012,25.77,3.5,221.39,6.89,False,PENDING,775.07
2,6/8/2012,25.94,3.45,221.39,6.89,False,PENDING,764.23
2,6/15/2012,26.98,3.39,221.4,6.89,False,PENDING,751.21
2,6/22/2012,27.24,3.35,221.44,6.89,False,FULLFILLED,740.94
2,6/29/2012,30.18,3.29,221.48,6.89,False,PARTIAL,727.79
2,7/6/2012,29.0,3.23,221.52,6.56,False,PARTIAL,714.85
2,7/13/2012,26.76,3.26,221.56,6.56,False,PENDING,721.4
2,7/20/2012,28.46,3.31,221.57,6.56,False,FULLFILLED,733.62
2,7/27/2012,30.21,3.41,221.58,6.56,False,FULLFILLED,754.92
2,8/3/2012,32.34,3.42,221.59,6.56,False,PARTIAL,757.16
2,8/10/2012,31.42,3.49,221.6,6.56,False,PENDING,774.25
2,8/17/2012,29.33,3.57,221.68,6.56,False,PARTIAL,791.6
2,8/24/2012,24.95,3.62,221.81,6.56,False,PARTIAL,802.95
2,8/31/2012,28.13,3.64,221.94,6.56,False,PENDING,807.42
2,9/7/2012,30.92,3.73,222.07,6.56,True,PENDING,828.34
2,9/14/2012,24.38,3.72,222.22,6.56,False,FULLFILLED,825.98
2,9/21/2012,21.72,3.72,222.42,6.56,False,PARTIAL,827.61
2,9/28/2012,26.36,3.67,222.62,6.56,False,FULLFILLED,816.11
2,10/5/2012,21.26,3.62,222.82,6.17,False,PARTIAL,805.93
2,10/12/2012,16.09,3.6,223.02,6.17,False,FULLFILLED,803.08
2,10/19/2012,20.04,3.59,223.06,6.17,False,PARTIAL,801.68
2,10/26/2012,20.99,3.51,223.08,6.17,False,FULLFILLED,782.11
2,11/2/2012,13.56,3.39,223.1,6.17,False,PARTIAL,755.41
2,11/9/2012,16.61,3.31,223.12,6.17,False,PARTIAL,739.4
2,11/16/2012,11.51,3.25,223.15,6.17,False,PARTIAL,725.67
2,11/23/2012,14.48,3.21,223.2,6.17,True,PENDING,716.68
2,11/30/2012,11.47,3.21,223.24,6.17,False,PARTIAL,715.95
2,12/7/2012,17.88,3.2,223.29,6.17,False,PENDING,714.09
2,12/14/2012,8.72,3.17,223.35,6.17,False,PENDING,707.58
2,12/21/2012,12.86,3.1,223.47,6.17,False,FULLFILLED,692.32
2,12/28/2012,5.31,3.11,223.59,6.17,True,PENDING,694.93
2,1/4/2013,3.96,3.16,223.71,6.24,False,FULLFILLED,707.16
2,1/11/2013,8.57,3.24,223.83,6.24,False,FULLFILLED,725.89
2,1/18/2013,4.99,3.24,223.87,6.24,False,FULLFILLED,724.66
2,1/25/2013,10.74,3.23,223.87,6.24,False,PENDING,722.43
2,2/1/2013,12.64,3.24,223.87,6.24,False,PENDING,726.23
2,2/8/2013,13.38,3.42,223.87,6.24,True,PENDING,764.96
2,2/15/2013,9.4,3.48,223.91,6.24,False,PARTIAL,778.09
2,2/22/2013,8.98,3.6,224.05,6.24,False,PARTIAL,805.92
2,3/1/2013,7.82,3.71,224.2,6.24,False,PARTIAL,832.0
2,3/8/2013,10.62,3.66,224.34,6.24,False,PENDING,820.65
2,3/15/2013,12.86,3.62,224.47,6.24,False,PARTIAL,813.03
2,3/22/2013,15.54,3.61,224.55,6.24,False,PARTIAL,810.86
2,3/29/2013,10.3,3.61,224.64,6.24,False,PARTIAL,810.04
2,4/5/2013,14.61,3.58,224.72,6.11,False,PENDING,805.17
2,4/12/2013,16.24,3.53,224.8,6.11,False,FULLFILLED,793.33
2,4/19/2013,19.47,3.45,224.8,6.11,False,FULLFILLED,775.79
2,4/26/2013,14.52,3.42,224.8,6.11,False,FULLFILLED,768.15
2,5/3/2013,18.48,3.39,,,False,PENDING,
2,5/10/2013,17.51,3.39,,,False,FULLFILLED,
2,5/17/2013,21.42,3.45,,,False,PARTIAL,
2,5/24/2013,24.91,3.49,,,False,PENDING,
2,5/31/2013,25.58,3.47,,,False,PARTIAL,
2,6/7/2013,24.56,3.44,,,False,PENDING,
2,6/14/2013,27.17,3.43,,,False,FULLFILLED,
2,6/21/2013,27.28,3.48,,,False,FULLFILLED,
2,6/28/2013,29.65,3.5,,,False,PENDING,
2,7/5/2013,26.38,3.42,,,False,FULLFILLED,
2,7/12/2013,29.67,3.4,,,False,PARTIAL,
2,7/19/2013,26.2,3.56,,,False,FULLFILLED,
2,7/26/2013,28.43,3.62,,,False,PARTIAL,
3,2/5/2010,7.62,2.57,214.42,7.37,False,PENDING,551.5
3,2/12/2010,8.85,2.55,214.57,7.37,True,PENDING,546.74
3,2/19/2010,8.37,2.51,214.62,7.37,False,PARTIAL,539.55
3,2/26/2010,11.14,2.56,214.65,7.37,False,FULLFILLED,549.71
3,3/5/2010,11.69,2.62,214.68,7.37,False,PENDING,563.52
3,3/12/2010,17.27,2.67,214.7,7.37,False,PARTIAL,572.61
3,3/19/2010,15.79,2.72,214.53,7.37,False,PENDING,583.52
3,3/26/2010,13.92,2.73,214.32,7.37,False,PENDING,585.53
3,4/2/2010,18.64,2.72,214.12,7.34,False,PARTIAL,582.19
3,4/9/2010,20.0,2.77,213.91,7.34,False,FULLFILLED,592.54
3,4/16/2010,19.43,2.81,213.77,7.34,False,PARTIAL,600.27
